0 	0 	0 	0
1.57135 	-0.000884757 	0.00083762 	0
3.1427 	-0.00197218 	0.00156139 	0
4.71405 	-0.00336366 	0.00192642 	0
6.28539 	-0.00520891 	0.00173308 	0
7.85674 	-0.0077249 	0.000871484 	0
9.42809 	-0.0115195 	-0.000401714 	0
10.9994 	-0.0184543 	0.000932113 	0
12.5708 	-0.0070139 	0.02522 	0
14.1421 	0.5 	0 	0
