0 	0 	0 	0
1.57135 	-0.00140103 	0.00137094 	0
3.1427 	-0.0030275 	0.00276241 	0
4.71405 	-0.00494034 	0.0040013 	0
6.28539 	-0.00740315 	0.00529104 	0
7.85674 	-0.0106259 	0.00777292 	0
9.42809 	-0.0128089 	0.0154144 	0
10.9994 	0.00368758 	0.0276 	0
12.5708 	0.014875 	0.00362581 	0
14.1421 	0.5 	0 	0
