0 	0 	0 	0
1.57135 	-0.00196798 	0.0019585 	0
3.1427 	-0.00414893 	0.00411433 	0
4.71405 	-0.00648918 	0.0064055 	0
6.28539 	-0.0091397 	0.00953988 	0
7.85674 	-0.0111349 	0.0159741 	0
9.42809 	-0.00334269 	0.0284243 	0
10.9994 	0.021199 	0.019009 	0
12.5708 	0.0123686 	0.00200956 	0
14.1421 	0.5 	0 	0
